OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding,ENERGYSTARScore,SiteEnergyUse,SteamUse,Electricity,NaturalGas,OtherFuelUse,GHGEmissions,BuildingAge,IsSteamUser,IsElectricityUser,IsNaturalGasUser,IsOtherFuelUser,NumberOfUsedEnergies,MostUsedEnergy,GatheredPrimaryPropertyType,LogSiteEnergyUse,LogGHGEmissions
24547,NonResidential,K-12 School,CENTRAL,1929,1.0,2.0,24152.0,100.0,56493.0,0.0,50897.0,0.0,5596.0,0.35,86,0.0,1.0,0.0,1.0,2.0,Electricity,Education,10.941889716805212,0.3001045924503381
24579,NonResidential,Other,GREATER DUWAMISH,1916,1.0,1.0,27760.0,,2360656.0,0.0,939680.0,1421015.0,0.0,82.02,99,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.674450528089043,4.419081542624893
24581,NonResidential,Other,GREATER DUWAMISH,1937,1.0,1.0,20975.0,,268269.0,0.0,240663.0,27616.0,0.0,3.14,78,0.0,1.0,1.0,0.0,2.0,Electricity,Other,12.499749215029622,1.420695787837223
24587,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1992,1.0,1.0,29394.0,57.0,1529309.0,0.0,1187222.0,342136.0,0.0,26.45,23,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.24032721125422,3.3123661679555396
24589,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1926,1.0,2.0,20400.0,62.0,456747.0,0.0,260108.0,196650.0,0.0,12.26,89,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.031887095467667,2.5847519847577165
24591,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1926,1.0,1.0,20460.0,1.0,3087318.0,0.0,3087446.0,0.0,0.0,21.52,89,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.942813634718165,3.1144038032714896
24599,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1988,1.0,1.0,51664.0,,3494383.0,0.0,2692675.0,801820.0,0.0,61.36,27,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.066667666327607,4.132924044189576
24603,NonResidential,Non-Refrigerated Warehouse,DELRIDGE,1982,1.0,2.0,36600.0,83.0,288191.0,0.0,288203.0,0.0,0.0,2.01,33,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.571382203661244,1.1019400787607843
24614,SPS-District K-12,K-12 School,NORTH,1959,1.0,1.0,36701.0,93.0,1307883.0,0.0,658110.0,649800.0,0.0,39.1,56,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.083921122051242,3.6913763343125234
24629,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1941,1.0,1.0,48890.0,45.0,2101795.0,0.0,1116552.0,985289.0,0.0,60.11,74,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.558302775281172,4.1126755189068245
24640,NonResidential,Retail Store,DELRIDGE,2005,1.0,1.0,26208.0,80.0,1456039.0,0.0,1060751.0,395332.0,0.0,28.39,10,0.0,1.0,1.0,0.0,2.0,Electricity,Store,14.191230979888878,3.380654480430826
24646,Nonresidential COS,Other,DELRIDGE,1975,1.0,2.0,27227.0,,7801590.0,0.0,2836628.0,4965080.0,0.0,283.47,40,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.869838245218853,5.650627799851681
24705,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1928,1.0,2.0,40800.0,,744615.0,0.0,345845.0,398784.0,0.0,23.59,87,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.520623928237162,3.202339856228101
24714,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1938,1.0,2.0,41276.0,,2062419.0,0.0,814899.0,1247554.0,0.0,71.94,77,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.539390608559916,4.289637185380534
24716,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1937,1.0,2.0,24430.0,,1297872.0,0.0,950004.0,347908.0,0.0,25.1,78,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.076237328624119,3.261935314328648
24717,NonResidential,Other,GREATER DUWAMISH,1910,1.0,3.0,27690.0,,17150.0,0.0,17150.0,0.0,0.0,0.12,105,0.0,1.0,0.0,0.0,1.0,Electricity,Other,9.749811759932081,0.11332868530700317
24725,NonResidential,Non-Refrigerated Warehouse,CENTRAL,1926,1.0,1.0,20000.0,30.0,554528.0,0.0,114189.0,440344.0,0.0,24.18,89,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.225874383773796,3.2260500286162013
24726,NonResidential,Non-Refrigerated Warehouse,CENTRAL,1954,1.0,1.0,42000.0,,2034884.0,0.0,608905.0,1426004.0,0.0,79.98,61,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.525949864205511,4.394202210604015
24769,NonResidential,Senior Care Community,NORTH,2009,1.0,6.0,179775.0,99.0,11788719.0,0.0,6795266.0,4993733.0,0.0,312.59,6,0.0,1.0,1.0,0.0,2.0,Electricity,Medical and Care,16.282653700037926,5.748086400212725
24778,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1932,1.0,1.0,24617.0,98.0,94186.0,0.0,94189.0,0.0,0.0,0.66,83,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,11.453037446794708,0.5068176023684519
24803,NonResidential,Retail Store,BALLARD,1993,1.0,1.0,25384.0,16.0,2483099.0,0.0,1830624.0,652551.0,0.0,47.42,22,0.0,1.0,1.0,0.0,2.0,Electricity,Store,14.725018337541597,3.8799129515099127
24822,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1910,1.0,3.0,49052.0,90.0,1863468.0,0.0,1863545.0,0.0,0.0,12.99,105,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.437950362399517,2.63834278867739
24823,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1900,1.0,2.0,52110.0,48.0,402136.0,0.0,131859.0,270282.0,0.0,15.27,115,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,12.904548105563284,2.7893229212309465
24825,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1910,1.0,2.0,20970.0,67.0,304982.0,0.0,193313.0,111677.0,0.0,7.28,105,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,12.628011316331227,2.1138429683971687
24840,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1923,1.0,1.0,26310.0,93.0,764906.0,0.0,631733.0,133199.0,0.0,11.48,92,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.547509536791157,2.5241273629412815
24857,NonResidential,Retail Store,SOUTHEAST,1966,1.0,1.0,37883.0,93.0,10591549.0,0.0,5323739.0,5268029.0,0.0,316.9,49,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.17556707136216,5.761736867916757
24895,NonResidential,Supermarket/Grocery Store,CENTRAL,1980,1.0,1.0,30630.0,27.0,6507500.0,0.0,6079188.0,428565.0,0.0,65.14,35,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.68846606951969,4.191773707553646
24904,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1928,1.0,2.0,23000.0,,595839.0,0.0,326420.0,269432.0,0.0,16.59,87,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,13.297727453630785,2.8673305587494666
24908,SPS-District K-12,K-12 School,BALLARD,1931,1.0,3.0,117116.0,84.0,4677797.0,0.0,992537.0,3685300.0,0.0,202.65,84,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,15.358338044347427,5.316402834094422
24943,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1941,1.0,1.0,51050.0,5.0,1224554.0,0.0,985438.0,239156.0,0.0,19.57,74,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.018088070658017,3.0238337036648657
24948,NonResidential,Retail Store,GREATER DUWAMISH,1954,1.0,2.0,21900.0,39.0,1111487.0,0.0,665016.0,446498.0,0.0,28.35,61,0.0,1.0,1.0,0.0,2.0,Electricity,Store,13.921210216106786,3.3792925462741055
24955,NonResidential,Distribution Center,GREATER DUWAMISH,1952,1.0,1.0,65164.0,98.0,276107.0,0.0,183767.0,92348.0,0.0,6.19,63,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,12.528547372507534,1.9726911717329554
24958,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1964,1.0,1.0,33462.0,1.0,2147013.0,0.0,2147102.0,0.0,0.0,14.97,51,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.579588597566254,2.770711962226921
24959,NonResidential,Mixed Use Property,GREATER DUWAMISH,1952,1.0,1.0,35310.0,,1746787.0,0.0,906984.0,839840.0,0.0,50.93,63,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.373289230865344,3.9498966578562276
25000,NonResidential,Non-Refrigerated Warehouse,DOWNTOWN,1930,1.0,1.0,23903.0,89.0,403800.0,0.0,135305.0,268501.0,0.0,15.2,85,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,12.90867746133131,2.785011242238338
25001,NonResidential,Self-Storage Facility,NORTHEAST,1947,1.0,3.0,22522.0,,729535.0,0.0,129818.0,599722.0,0.0,32.76,68,0.0,1.0,1.0,0.0,2.0,NaturalGas,Self-Storage Facility,13.50016399459645,3.5192766697277564
25002,NonResidential,Self-Storage Facility,NORTHEAST,1996,1.0,4.0,38959.0,,1130097.0,0.0,584825.0,545296.0,0.0,33.04,19,0.0,1.0,1.0,0.0,2.0,Electricity,Self-Storage Facility,13.937814912591787,3.5275363037051735
25025,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1928,1.0,2.0,25955.0,,1762174.0,0.0,1762247.0,0.0,0.0,12.28,87,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.382059399502193,2.5862591440482876
25042,NonResidential,Other,GREATER DUWAMISH,1966,1.0,2.0,33332.0,,662012.0,0.0,268361.0,393662.0,0.0,22.78,49,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.403040472188568,3.1688448912626357
25163,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,30000.0,22.0,3039889.0,0.0,631417.0,2408499.0,0.0,132.32,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.927331888517214,4.8927522534395385
25165,Nonresidential COS,Non-Refrigerated Warehouse,GREATER DUWAMISH,1962,1.0,1.0,45036.0,,1976856.0,0.0,993452.0,983445.0,0.0,59.16,53,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.4970187677208,4.097007679641584
25250,NonResidential,University,MAGNOLIA / QUEEN ANNE,1959,1.0,2.0,122679.0,,10813735.0,0.0,5695929.0,5118043.0,0.0,311.53,56,0.0,1.0,1.0,0.0,2.0,Electricity,Education,16.196327735827865,5.744700464568751
25251,Campus,University,MAGNOLIA / QUEEN ANNE,1945,1.0,2.0,537000.0,,61984596.0,0.0,23555184.0,38430391.0,0.0,2205.24,70,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,17.94239647666029,7.699044988093431
25276,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1962,1.0,1.0,31569.0,13.0,2708863.0,0.0,753347.0,1955547.0,0.0,109.11,53,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.812039916780071,4.7014798661255
25277,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1956,1.0,1.0,22509.0,73.0,132105.0,0.0,132110.0,0.0,0.0,0.92,59,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,11.791359909615213,0.6523251860396903
25278,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1956,1.0,1.0,39984.0,64.0,1406987.0,0.0,484338.0,922669.0,0.0,52.38,59,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.156961807275508,3.9774361439763783
25371,NonResidential,K-12 School,CENTRAL,2009,1.0,2.0,28500.0,90.0,1136111.0,0.0,707580.0,428561.0,0.0,27.69,6,0.0,1.0,1.0,0.0,2.0,Electricity,Education,13.943122464952703,3.3565486299932736
25455,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1922,1.0,1.0,23050.0,,4291789.0,0.0,1966049.0,2325821.0,0.0,137.23,93,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.272214453297117,4.928918964476265
25461,NonResidential,Restaurant,LAKE UNION,1962,1.0,2.0,34072.0,,6454077.0,0.0,2545181.0,3909002.0,0.0,225.35,53,0.0,1.0,1.0,0.0,2.0,NaturalGas,Restaurant,15.68022273704937,5.422082473881968
25464,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1965,1.0,4.0,30840.0,35.0,3420710.0,0.0,1751478.0,1669305.0,0.0,100.87,50,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.045358982168514,4.623697490601975
25471,NonResidential,Other,NORTHEAST,1946,1.0,1.0,20332.0,,619382.0,0.0,210857.0,408534.0,0.0,23.17,69,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.336479100229191,3.1851121947153915
25546,NonResidential,Mixed Use Property,DOWNTOWN,2005,1.0,5.0,49600.0,,7175646.0,0.0,3294193.0,3881589.0,0.0,229.12,10,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,15.786203489760537,5.438600911995093
25553,NonResidential,Hotel,DOWNTOWN,1900,1.0,3.0,25450.0,98.0,497556.0,0.0,497576.0,0.0,0.0,3.47,115,0.0,1.0,0.0,0.0,1.0,Electricity,Hotel,13.117465401882137,1.4973884086254776
25554,NonResidential,Other,DOWNTOWN,1900,1.0,3.0,22200.0,,142873.0,0.0,39033.0,103842.0,0.0,5.79,115,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,11.869718401947509,1.9154509415706047
25563,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,1968,1.0,2.0,29498.0,,3456208.0,0.0,2966265.0,490066.0,0.0,46.71,47,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.05568288161461,3.8651410195280156
25567,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,1938,1.0,1.0,23050.0,22.0,492187.0,0.0,492207.0,0.0,0.0,3.43,77,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.10661603630869,1.4883995840570443
25654,NonResidential,Retail Store,DOWNTOWN,1900,1.0,2.0,21600.0,,184077.0,0.0,184085.0,0.0,0.0,1.28,115,0.0,1.0,0.0,0.0,1.0,Electricity,Store,12.123114859808851,0.8241754429663494
25661,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,3.0,47215.0,73.0,3039626.0,0.0,2042113.0,997598.0,0.0,67.22,106,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.927245368486046,4.2227377769905
25671,NonResidential,Retail Store,EAST,1916,1.0,2.0,36940.0,98.0,651493.0,0.0,651519.0,0.0,0.0,4.54,99,0.0,1.0,0.0,0.0,1.0,Electricity,Store,13.387023465988129,1.7119945007591924
25674,NonResidential,Low-Rise Multifamily,EAST,1910,1.0,3.0,32100.0,,93851.0,0.0,6581.0,87270.0,0.0,4.68,105,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,11.449474352389611,1.7369512327330598
25772,NonResidential,Hospital,SOUTHWEST,1961,1.0,3.0,46633.0,100.0,2057288.0,0.0,2057373.0,0.0,0.0,14.34,54,0.0,1.0,0.0,0.0,1.0,Electricity,Medical and Care,14.536899654634242,2.73046379593911
25839,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1964,1.0,1.0,25000.0,,1900577.0,0.0,849817.0,1050795.0,0.0,61.73,51,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.457668608400345,4.138839802108651
25842,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,25000.0,,242805.0,0.0,151668.0,91144.0,0.0,5.9,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,12.400018049559021,1.9315214116032138
25844,NonResidential,Other,GREATER DUWAMISH,1927,1.0,1.0,22622.0,,669943.0,0.0,303003.0,366953.0,0.0,21.6,88,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.41494940578442,3.1179499062782403
25965,NonResidential,Senior Care Community,EAST,1963,1.0,16.0,80995.0,30.0,18029644.0,0.0,6590282.0,11439635.0,0.0,653.5,52,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,16.707527905579116,6.483871585349955
26002,NonResidential,Worship Facility,SOUTHEAST,1968,1.0,1.0,24200.0,14.0,1191803.0,0.0,533712.0,658113.0,0.0,38.67,47,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.990978683557213,3.6805952345262387
26119,NonResidential,Retail Store,EAST,1910,1.0,2.0,24750.0,,811870.0,0.0,300321.0,511562.0,0.0,29.26,105,0.0,1.0,1.0,0.0,2.0,NaturalGas,Store,13.607096739528043,3.40982670836021
26125,NonResidential,K-12 School,EAST,1904,1.0,3.0,48783.0,49.0,3874632.0,0.0,1505205.0,2369489.0,0.0,136.34,111,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,15.16996150660692,4.9224596031925305
26126,NonResidential,Other,EAST,1954,1.0,2.0,46560.0,,876304.0,0.0,389153.0,487167.0,0.0,28.59,61,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.683469482836177,3.3874364664121184
26154,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1960,1.0,2.0,25481.0,95.0,741269.0,0.0,196888.0,544389.0,0.0,30.29,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Office,13.516120210380333,3.443298557680791
26157,NonResidential,Senior Care Community,SOUTHEAST,1967,1.0,1.0,136744.0,69.0,18946990.0,0.0,6679288.0,12267980.0,0.0,698.11,48,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,16.75715569060515,6.5498080975209145
26235,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1941,1.0,2.0,22324.0,52.0,529072.0,0.0,193851.0,335229.0,0.0,19.16,74,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.178881697539115,3.0037004432031678
26331,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1997,1.0,3.0,24328.0,46.0,2051501.0,0.0,2051586.0,0.0,0.0,14.3,18,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.53408276576032,2.72785282839839
26359,NonResidential,Non-Refrigerated Warehouse,NORTHWEST,1972,1.0,1.0,29400.0,68.0,230365.0,0.0,230374.0,0.0,0.0,1.61,43,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.347424627469987,0.959350221334602
26396,NonResidential,Worship Facility,NORTHEAST,1927,1.0,2.0,78401.0,,2149322.0,0.0,993032.0,1156331.0,0.0,68.34,88,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,14.580663466796628,4.239021940256878
26460,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,1979,1.0,2.0,78716.0,24.0,4673827.0,0.0,4384080.0,289928.0,0.0,45.96,36,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.357488994088467,3.849296175519841
26532,NonResidential,Retail Store,NORTHEAST,1928,1.0,2.0,20760.0,,950078.0,0.0,950117.0,0.0,0.0,6.62,87,0.0,1.0,0.0,0.0,1.0,Electricity,Store,13.764300418014034,2.030776369698555
26596,NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,1.0,20880.0,,2078370.0,0.0,1120310.0,958107.0,0.0,58.69,115,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.547094971760327,4.089164502180559
26600,NonResidential,Mixed Use Property,DOWNTOWN,1966,1.0,3.0,26000.0,,1677877.0,0.0,765548.0,912361.0,0.0,53.79,49,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.3330404577642,4.003507695550324
26681,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1965,1.0,4.0,40768.0,81.0,1897180.0,0.0,1546343.0,350902.0,0.0,29.42,50,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.455879658176825,3.4151002868311466
26706,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,3.0,26830.0,,2198421.0,0.0,1298268.0,900206.0,0.0,56.86,115,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.603250388238115,4.058026299547989
26710,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1905,1.0,5.0,36879.0,99.0,763065.0,0.0,424421.0,338661.0,0.0,20.94,110,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.545099807180936,3.088311454847084
26719,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1905,1.0,2.0,33640.0,69.0,1093416.0,0.0,1093461.0,0.0,0.0,7.62,110,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.904818213154618,2.154085084675602
26720,NonResidential,Non-Refrigerated Warehouse,DOWNTOWN,1906,1.0,4.0,43484.0,18.0,1580597.0,0.0,1580662.0,0.0,0.0,11.02,109,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.273313814409937,2.4865719291070616
26759,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,1938,1.0,1.0,40028.0,78.0,962238.0,0.0,958572.0,3706.0,0.0,6.88,77,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.777018139539992,2.064327903869788
26821,SPS-District K-12,K-12 School,NORTHWEST,1925,1.0,3.0,49234.0,92.0,1335355.0,0.0,853781.0,481610.0,0.0,31.53,90,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.104708480933917,3.48216274048526
26833,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1993,1.0,3.0,21600.0,,1672142.0,0.0,1057205.0,614981.0,0.0,40.03,22,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.329616595285406,3.714303506454095
26834,NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,3.0,20620.0,,947534.0,0.0,427886.0,519666.0,0.0,30.58,106,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,13.761619154570463,3.452524008827496
26849,NonResidential,Retail Store,DOWNTOWN,1917,1.0,2.0,24550.0,100.0,181491.0,0.0,75306.0,106188.0,0.0,6.16,98,0.0,1.0,1.0,0.0,2.0,NaturalGas,Store,12.10896685458063,1.9685099809725544
26883,NonResidential,Other,CENTRAL,1908,1.0,3.0,25864.0,,656980.0,0.0,101060.0,555924.0,0.0,30.23,107,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.395410377718287,3.441379171294987
26924,Nonresidential COS,Mixed Use Property,EAST,2005,1.0,2.0,22388.0,,1844825.0,0.0,685436.0,1159418.0,0.0,66.35,10,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.427895522066308,4.209902902856373
26933,Nonresidential COS,Other,CENTRAL,1913,1.0,3.0,20992.0,,1997115.0,0.0,535067.0,1462070.0,0.0,81.38,102,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.507214697841656,4.411342689007935
26961,Nonresidential COS,Other,BALLARD,1950,1.0,2.0,29417.0,,1423687.0,0.0,665356.0,758358.0,0.0,44.91,65,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.168761245824305,3.826682958261131
26973,NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,3.0,49299.0,,5239717.0,0.0,1339933.0,3899840.0,0.0,216.46,106,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,15.471778238055157,5.382014925569603
27007,NonResidential,Worship Facility,NORTHEAST,1954,1.0,2.0,20039.0,99.0,122156.0,0.0,122161.0,0.0,0.0,0.85,61,0.0,1.0,0.0,0.0,1.0,Electricity,Worship Facility,11.713062381634185,0.6151856390902334
27013,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,44476.0,34.0,1177257.0,0.0,1007440.0,169859.0,0.0,16.04,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.978698563580695,2.8355635214011694
27117,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1976,1.0,1.0,21040.0,38.0,604591.0,0.0,293348.0,311256.0,0.0,18.58,39,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.3123091293511,2.9745086371023644
27122,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1951,1.0,2.0,28032.0,61.0,1056740.0,0.0,493531.0,563229.0,0.0,33.35,64,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.870700201714273,3.536602018668358
27131,NonResidential,Distribution Center,GREATER DUWAMISH,1974,1.0,1.0,25620.0,83.0,463371.0,0.0,194109.0,269270.0,0.0,15.65,41,0.0,1.0,1.0,0.0,2.0,NaturalGas,Distribution Center,13.046285466194147,2.8124102164264526
27141,NonResidential,Non-Refrigerated Warehouse,DOWNTOWN,1992,1.0,3.0,33238.0,11.0,1769137.0,0.0,1769210.0,0.0,0.0,12.33,23,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.386002980274528,2.5900171341906173
27145,NonResidential,Large Office,DOWNTOWN,2000,1.0,6.0,589349.0,78.0,13256662.0,0.0,13257211.0,0.0,0.0,92.42,15,0.0,1.0,0.0,0.0,1.0,Electricity,Office,16.40001085192533,4.537105455073962
27184,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1961,1.0,2.0,37600.0,,1174197.0,0.0,415582.0,758631.0,0.0,43.19,54,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,13.976095919323427,3.7884985191426486
27231,SPS-District K-12,K-12 School,BALLARD,1932,1.0,2.0,44753.0,84.0,2476833.0,0.0,614759.0,1862100.0,0.0,103.18,83,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.722491689673506,4.646120172317046
27381,NonResidential,Worship Facility,NORTHEAST,1938,1.0,3.0,26373.0,94.0,517877.0,0.0,222021.0,295865.0,0.0,17.26,77,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.157494972266617,2.9047128751668225
27455,Nonresidential COS,Distribution Center,MAGNOLIA / QUEEN ANNE,1921,1.0,3.0,23040.0,,524053.0,0.0,524074.0,0.0,0.0,3.65,94,0.0,1.0,0.0,0.0,1.0,Electricity,Distribution Center,13.169350011428653,1.536867219599265
27482,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1977,1.0,1.0,24024.0,,357915.0,0.0,357930.0,0.0,0.0,2.5,38,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.788053600979792,1.252762968495368
27488,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1953,1.0,1.0,42420.0,40.0,805751.0,0.0,484395.0,321375.0,0.0,20.44,62,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.599531281834082,3.0652583362026014
27504,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1964,1.0,2.0,23400.0,,449955.0,0.0,449973.0,0.0,0.0,3.14,51,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.016905079188167,1.420695787837223
27553,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1972,1.0,1.0,23232.0,,174969.0,0.0,174976.0,0.0,0.0,1.22,43,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.072369809638666,0.7975071958841881
